352,9,Foraging,Foraging,Adult,{12;10},{12;10;16},[3459.0167504232377;31177.017862930894;-13460.130005642772]
352,10,Interacting with foreign object,Foraging,Adult,{12;9},{12;16;9},[5326.687080149073;30959.48941255547;-13234.525494299829]
352,12,Interacting with foreign object,Foraging,Adult,{10;9},{10;9},[1777.450929746963;32430.464871622622;-12889.932411905378]
352,16,Foraging,Foraging,Adult,{},{10;9},[11027.578999847174;30365.282427050173;-14202.391667343676]
353,10,Interacting with foreign object,Foraging,Adult,{12},{12;16},[4715.091737532057;31143.48413813114;-13297.13944509998]
353,12,Interacting with foreign object,Foraging,Adult,{10},{10},[1769.0515892039984;32388.70270791091;-12915.88645319175]
353,16,Foraging,Foraging,Adult,{},{10},[10926.104675516486;30420.072457373142;-14161.276288971305]
354,10,Foraging,Foraging,Adult,{12},{12;16},[4459.555451750755;31289.861667394638;-13316.258360505104]
354,12,Interacting with foreign object,Foraging,Adult,{10},{10},[1850.1568376549985;32358.476565036923;-12915.969325181097]
354,16,Foraging,Foraging,Adult,{},{10},[10885.571025967598;30423.337614536285;-14155.961503386497]
355,10,Foraging,Foraging,Adult,{12},{12;16},[3876.968546267599;31424.606821745634;-13322.936834782362]
355,12,Interacting with foreign object,Foraging,Adult,{10},{10},[1864.7672050660476;32445.690928656608;-12863.751182314008]
355,16,Foraging,Foraging,Adult,{},{10},[10885.571025967598;30423.337614536285;-14155.961503386497]
356,10,Foraging,Foraging,Adult,{12},{12;16},[3876.968546267599;31424.606821745634;-13322.936834782362]
356,12,Interacting with foreign object,Foraging,Adult,{10},{10},[1872.6009226590395;32486.23187804222;-12837.154400706291]
356,16,Foraging,Foraging,Adult,{},{10},[10885.571025967598;30423.337614536285;-14155.961503386497]
357,10,Foraging,Foraging,Adult,{12},{12;16},[3661.356474161148;31533.815543174744;-13246.290399134159]
357,12,Interacting with foreign object,Foraging,Adult,{10},{10},[2031.9983176346868;32434.055619984865;-12838.898300781846]
357,16,Foraging,Foraging,Adult,{},{10},[10926.104675516486;30420.072457373142;-14161.276288971305]
358,10,Foraging,Foraging,Adult,{12},{12;16},[5465.078875639476;31309.918230704963;-13009.966692851856]
358,12,Interacting with foreign object,Foraging,Adult,{10},{10},[2933.290057574399;31940.965900998563;-13039.597079837695]
358,16,Foraging,Foraging,Adult,{},{10},[10926.104675516486;30420.072457373142;-14161.276288971305]
359,10,Foraging,Foraging,Adult,{12;16},{12;16},[7572.367349814624;31187.305545974523;-13229.918939743191]
359,12,Interacting with foreign object,Foraging,Adult,{10},{10;16},[3830.964838870801;32244.090337343514;-12764.94251447171]
359,16,Foraging,Foraging,Adult,{10},{12;10},[10962.61864002049;30407.244475245476;-14163.60319800675]
360,10,Foraging,Foraging,Adult,{12;16},{12;16},[8017.99250125885;30933.084671020508;-13384.508489608765]
360,12,Interacting with foreign object,Foraging,Adult,{10},{10;16},[4585.463128447533;31913.529540538788;-12842.472779273987]
360,16,Foraging,Foraging,Adult,{10},{12;10},[10962.61864002049;30407.244475245476;-14163.60319800675]
361,10,Foraging,Foraging,Adult,{12;16},{12;16},[7791.349148035049;30747.66450858116;-13486.352932453156]
361,12,Interacting with foreign object,Foraging,Adult,{10},{10;16},[4585.463128447533;31913.529540538788;-12842.472779273987]
361,16,Foraging,Foraging,Adult,{10},{12;10},[10962.61864002049;30407.244475245476;-14163.60319800675]
362,10,Foraging,Foraging,Adult,{12;16},{12;16},[8010.516061070375;30675.36162419617;-13538.725738506764]
362,12,Interacting with foreign object,Foraging,Adult,{10},{10;16},[4510.55326813506;31947.171124234796;-12844.226839570329]
362,16,Foraging,Foraging,Adult,{10},{12;10},[10945.163783174008;30365.96871163696;-14187.612167421728]
363,10,High sitting/standing (Vigilant),Foraging,Adult,{12;16},{12;16},[7969.8167491965;30676.432608112693;-13532.50814126432]
363,12,Interacting with foreign object,Foraging,Adult,{10},{10;16},[4495.448437958956;32060.15952605009;-12798.402673006058]
363,16,Foraging,Foraging,Adult,{10},{12;10},[10945.163783174008;30365.96871163696;-14187.612167421728]
364,10,High sitting/standing (Vigilant),Foraging,Adult,{12;16},{12;16},[7930.16979297623;30678.237957380712;-13526.605183687061]
364,12,Interacting with foreign object,Foraging,Adult,{10},{10;16},[4467.9337550047785;32124.575190760195;-12774.829115994275]
364,16,Foraging,Foraging,Adult,{10},{12;10},[10945.163783174008;30365.96871163696;-14187.612167421728]
365,10,High sitting/standing (Vigilant),Foraging,Adult,{12;16},{12;16},[7893.408633297309;30684.73644700274;-13521.473585804924]
365,12,Interacting with foreign object,Foraging,Adult,{10},{10;16},[4391.632674903609;32148.749460358173;-12771.072171296924]
365,16,Foraging,Foraging,Adult,{10},{12;10},[10909.357130242512;30380.676808346063;-14186.193598799407]
366,10,High sitting/standing (Vigilant),Foraging,Adult,{16},{12;16},[7893.408633297309;30684.73644700274;-13521.473585804924]
366,12,Interacting with foreign object,Foraging,Adult,{},{10;16},[4060.7929406233598;32173.298541445285;-12817.675713960081]
366,16,Foraging,Foraging,Adult,{10},{12;10},[10867.578637374565;30382.256001580507;-14178.62691538781]
367,10,High sitting/standing (Vigilant),Foraging,Adult,{16},{12;16},[7815.88085222058;30699.39283747971;-13514.53406182304]
367,12,Interacting with foreign object,Foraging,Adult,{},{10},[2579.525110512972;32233.75601530075;-12882.4985678792]
367,16,Foraging,Foraging,Adult,{10},{10},[10867.578637374565;30382.256001580507;-14178.62691538781]
368,9,Foraging,Foraging,Adult,{12},{12;10;16},[3420.86212942563;31003.28326587379;-13552.976960621774]
368,10,High sitting/standing (Vigilant),Foraging,Adult,{16},{12;16;9},[7815.88085222058;30699.39283747971;-13514.53406182304]
368,12,Interacting with foreign object,Foraging,Adult,{9},{10;9},[1874.222287859302;32260.422159574926;-12968.900431796908]
368,16,Low sitting/standing (stationary),Foraging,Adult,{10},{10;9},[10850.607701335102;30341.255487941206;-14201.219231896102]
369,9,Foraging,Foraging,Adult,{12},{12;10;16},[3420.86212942563;31003.28326587379;-13552.976960621774]
369,10,High sitting/standing (Vigilant),Foraging,Adult,{16},{12;16;9},[7738.145656500477;30705.659469464794;-13503.672372877598]
369,12,Interacting with foreign object,Foraging,Adult,{9},{10;9},[1912.7337154792622;32248.001294985414;-12968.971259623766]
369,16,Low sitting/standing (stationary),Foraging,Adult,{10},{10;9},[10812.315729230642;30248.99912287295;-14244.512318469584]
370,10,High sitting/standing (Vigilant),Foraging,Adult,{16},{12;16},[7738.145656500477;30705.659469464794;-13503.672372877598]
370,12,Foraging,Foraging,Adult,{},{10},[3012.155459376052;32703.040730085224;-12552.493606377393]
370,16,Lying/resting (stationary),Foraging,Adult,{10},{10},[10584.792525694706;30292.5148282703;-14173.525712616742]
371,10,Moving,Foraging,Adult,{16},{12;16},[7744.150266759098;30961.62829041481;-13346.469119876623]
371,12,High sitting/standing (Vigilant),Foraging,Adult,{},{10;16},[3640.0245572603308;32681.59189595282;-12505.226068539545]
371,16,Lying/resting (stationary),Foraging,Adult,{10},{12;10},[10602.313584263436;30336.023999977857;-14151.744324664585]
372,10,Moving,Foraging,Adult,{12;16},{12;16},[7231.446828149259;31405.725876376033;-13125.988415695727]
372,12,High sitting/standing (Vigilant),Foraging,Adult,{10},{10;16},[3833.3039871063083;32584.53342424333;-12497.44079942815]
372,16,Lying/resting (stationary),Foraging,Adult,{10},{12;10},[10620.885685183108;30381.47388919443;-14128.615274500102]
373,12,High sitting/standing (Vigilant),Foraging,Adult,{},{16},[3872.864614414051;32577.800847023726;-12501.56051061675]
373,16,Lying/resting (stationary),Foraging,Adult,{},{12},[10640.310535669327;30430.215831279755;-14109.444515943527]
374,9,High sitting/standing (Vigilant),Foraging,Adult,{12},{12;19},[5195.014389201999;30485.64643383026;-13532.600096136332]
374,12,High sitting/standing (Vigilant),Foraging,Adult,{9},{19;9},[7098.075142208487;31494.230201419443;-13050.232269151136]
374,19,Moving,Foraging,Adult,{},{12;9},[11526.592120822519;31222.47536584735;-13713.703868076205]
375,10,Low sitting/standing (stationary),Foraging,Adult,{12;19},{12;20;19},[7282.111014317721;31429.30081290938;-13099.679265119135]
375,12,Low sitting/standing (stationary),Foraging,Adult,{10;20;19},{10;20;19},[8904.984791606665;31367.40371112898;-13275.57680840604]
375,19,Low sitting/standing (stationary),Foraging,Adult,{12;10;20},{12;10;20},[10369.14442849718;31368.483776018023;-13371.456410782412]
375,20,Moving,Foraging,Adult,{12;19},{12;10;19},[11829.316464066505;31230.612871408463;-13732.349762260914]
376,10,Low sitting/standing (stationary),Foraging,Adult,{20;16},{20;16},[7458.587622765452;31582.93024868518;-12971.35866688937]
376,16,Lying/resting (stationary),Foraging,Adult,{10;20},{10;20},[10470.397399017587;30414.63873772323;-14070.656110895798]
376,20,Moving,Foraging,Adult,{10;16},{10;16},[10358.632225157693;32186.67277996987;-12868.567759351805]
377,10,Low sitting/standing (stationary),Foraging,Adult,{19;20;16},{19;20;16},[7332.743218779564;31457.31087205559;-13076.49468229711]
377,16,Lying/resting (stationary),Foraging,Adult,{10;20;19},{10;20;19},[10420.101303964853;30290.777391791344;-14139.7767778337]
377,19,Low sitting/standing (stationary),Foraging,Adult,{10;20;16},{10;20;16},[9534.004321835935;31598.019122302532;-13169.78968039155]
377,20,Moving,Foraging,Adult,{19;10;16},{19;10;16},[9020.003982067108;31791.518260002136;-13015.750263094902]
378,16,Lying/resting (stationary),Foraging,Adult,{19},{19},[10462.223360836506;30293.384611606598;-14149.557465076447]
378,19,Low sitting/standing (stationary),Foraging,Adult,{16},{16},[9088.983968479559;31756.16811085865;-13059.590279726312]
379,16,Lying/resting (stationary),Foraging,Adult,{19},{19},[10503.650142535567;30294.380170941353;-14157.348891079426]
379,19,High sitting/standing (Vigilant),Foraging,Adult,{16},{16},[9317.248836327344;31916.046369962394;-12982.589377602562]
380,9,Low sitting/standing (stationary),Foraging,Adult,{19;16},{19;16},[9507.538578867912;31750.12436775118;-13088.508847402409]
380,16,Lying/resting (stationary),Foraging,Adult,{19;9},{19;9},[10503.650142535567;30294.380170941353;-14157.348891079426]
380,19,High sitting/standing (Vigilant),Foraging,Adult,{16;9},{16;9},[8812.594567917287;31764.100019976497;-12882.516472928226]
381,9,Low sitting/standing (stationary),Foraging,Adult,{19;16},{19;16},[9459.07000462152;32065.383560139686;-12884.569205110893]
381,16,Lying/resting (stationary),Foraging,Adult,{19;9},{19;9},[10503.650142535567;30294.380170941353;-14157.348891079426]
381,19,High sitting/standing (Vigilant),Foraging,Adult,{16;9},{16;9},[8765.105756646022;31743.047873910517;-12866.962785338983]
382,9,Low sitting/standing (stationary),Foraging,Adult,{20;16},{20;16},[9182.17190856766;32003.807024035603;-12901.262267091312]
382,16,Lying/resting (stationary),Foraging,Adult,{20;9},{20;9},[10584.792525694706;30292.5148282703;-14173.525712616742]
382,20,Low sitting/standing (stationary),Foraging,Adult,{16;9},{16;9},[7899.527895588428;31839.072525396943;-12576.030074000359]
383,9,Low sitting/standing (stationary),Foraging,Adult,{16},{16},[8896.221414098516;31875.652696438134;-12805.132227633148]
383,16,Lying/resting (stationary),Foraging,Adult,{9},{9},[10584.792525694706;30292.5148282703;-14173.525712616742]
384,9,Low sitting/standing (stationary),Foraging,Adult,{20;16},{21;20;16},[8728.848448405042;31855.759489923716;-12725.933730503544]
384,16,Lying/resting (stationary),Foraging,Adult,{21;20;9},{21;20;9},[10589.09306049347;30204.34449905157;-14225.067385047674]
384,20,Low sitting/standing (stationary),Foraging,Adult,{16;9},{21;16;9},[7480.251614116132;31638.739290505648;-12908.509578153491]
384,21,Moving,Foraging,Adult,{16},{16;20;9},[13237.39175098762;30145.508009508252;-14792.125224400312]
385,9,Low sitting/standing (stationary),Foraging,Adult,{21;16},{21;16},[8728.848448405042;31855.759489923716;-12725.933730503544]
385,16,Low sitting/standing (stationary),Foraging,Adult,{21;9},{21;9},[10652.372756287456;30157.11333796382;-14261.351605176926]
385,21,Moving,Foraging,Adult,{16;9},{16;9},[6722.325734375976;29679.855059422553;-14087.426870826632]
386,9,Low sitting/standing (stationary),Foraging,Adult,{16},{21;16},[8519.525460869074;31740.051760047674;-12778.110668689013]
386,16,Low sitting/standing (stationary),Foraging,Adult,{9},{21;9},[10592.053837915882;30110.211996758357;-14273.733176011592]
386,21,Moving,Foraging,Adult,{},{16;9},[3741.408859255491;30850.60779168643;-13667.118632775731]
387,9,Low sitting/standing (stationary),Foraging,Adult,{16},{21;16},[8447.239334583282;31760.121089667082;-12730.595620140433]
387,16,Low sitting/standing (stationary),Foraging,Adult,{9},{9},[10570.023167699575;30158.65982159227;-14245.023675322533]
387,21,Foraging,Foraging,Adult,{},{9},[2748.8087805733085;31850.70535597205;-13108.054641120136]
388,9,Low sitting/standing (stationary),Foraging,Adult,{16},{21;16},[8447.239334583282;31760.121089667082;-12730.595620140433]
388,16,Foraging,Foraging,Adult,{9},{9},[10589.09306049347;30204.34449905157;-14225.067385047674]
388,21,Foraging,Foraging,Adult,{},{9},[2363.729396634735;31981.269898355007;-13060.366281727329]
389,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;21;16},[8447.239334583282;31760.121089667082;-12730.595620140433]
389,10,Moving,Foraging,Adult,{21;9},{21;16;9},[6026.926791170612;31017.29814647883;-13201.773830864578]
389,16,Foraging,Foraging,Adult,{9},{10;9},[10712.792114019394;30204.603717558086;-14248.46806312725]
389,21,Foraging,Foraging,Adult,{10},{10;9},[2379.038644991815;32059.71704700589;-13005.864765226841]
390,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;21;16},[8447.239334583282;31760.121089667082;-12730.595620140433]
390,10,Moving,Foraging,Adult,{9},{21;16;9},[6467.670308810659;31549.714570313692;-12921.80805068463]
390,16,Foraging,Foraging,Adult,{9},{10;9},[10833.313963448629;30200.321635589004;-14272.542038945481]
390,21,Foraging,Foraging,Adult,{},{10;9},[2435.055696111871;32134.628031071275;-12954.204531542026]
391,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;21;16},[8447.239334583282;31760.121089667082;-12730.595620140433]
391,10,Low sitting/standing (stationary),Foraging,Adult,{21;9},{21;16;9},[6647.860945224762;31892.971957445145;-12774.948882699013]
391,16,Foraging,Foraging,Adult,{9},{10;9},[10991.70312162675;30183.27735638246;-14297.453569103032]
391,21,Foraging,Foraging,Adult,{10},{10;9},[2922.242844984168;32272.444160958752;-12815.301095180213]
392,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;21;16},[8447.239334583282;31760.121089667082;-12730.595620140433]
392,10,Low sitting/standing (stationary),Foraging,Adult,{21;9},{21;16;9},[6556.676618650556;31862.96352557838;-12793.014909438789]
392,16,Foraging,Foraging,Adult,{9},{10;21;9},[11034.703346863389;30186.86910314858;-14305.928295560181]
392,21,Foraging,Foraging,Adult,{10},{10;16;9},[4477.780603051186;32471.18364110589;-12509.172397628427]
393,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;16},[8447.239334583282;31760.121089667082;-12730.595620140433]
393,10,Moving,Foraging,Adult,{9},{16;9},[6943.643657684326;32070.123180389404;-12758.293371200562]
393,16,Foraging,Foraging,Adult,{9},{10;9},[11077.182913262397;30189.918850660324;-14315.61728290096]
394,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;16},[8447.239334583282;31760.121089667082;-12730.595620140433]
394,10,Moving,Foraging,Adult,{9},{16;9},[6955.338318984956;32106.213287414983;-12730.269689488225]
394,16,Foraging,Foraging,Adult,{9},{10;9},[11118.319230824709;30190.53291928768;-14324.273259207606]
395,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;16},[8542.866622384638;31793.148795239627;-12715.442811148241]
395,10,Moving,Foraging,Adult,{9},{16;9},[6955.338318984956;32106.213287414983;-12730.269689488225]
395,16,Foraging,Foraging,Adult,{9},{10;9},[11158.06397985667;30187.79657948017;-14331.77353252098]
396,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;16},[8499.406225942075;31789.16817982495;-12706.414688311517]
396,10,Moving,Foraging,Adult,{9},{16;9},[6955.338318984956;32106.213287414983;-12730.269689488225]
396,16,Foraging,Foraging,Adult,{9},{10;9},[11364.527382396162;30186.13716121018;-14373.239834569395]
397,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;16},[8499.406225942075;31789.16817982495;-12706.414688311517]
397,10,Moving,Foraging,Adult,{9},{16;9},[6955.338318984956;32106.213287414983;-12730.269689488225]
397,16,Foraging,Foraging,Adult,{9},{10;9},[11413.179832041264;30106.583477020264;-14437.414104282856]
398,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;16},[8499.406225942075;31789.16817982495;-12706.414688311517]
398,10,Moving,Foraging,Adult,{9},{16;9},[6955.338318984956;32106.213287414983;-12730.269689488225]
398,16,Foraging,Foraging,Adult,{9},{10;9},[11453.313173111528;30104.185404397547;-14444.843275010586]
399,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;16},[8456.593176446855;31786.356334641576;-12698.302447460592]
399,10,Moving,Foraging,Adult,{9},{16;9},[6955.338318984956;32106.213287414983;-12730.269689488225]
399,16,Foraging,Foraging,Adult,{9},{10;9},[11535.260817699134;30104.466976732016;-14461.434944864362]
400,9,Low sitting/standing (stationary),Foraging,Adult,{10;16},{10;16},[8456.593176446855;31786.356334641576;-12698.302447460592]
