Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
168,0,Sunbathe,Sand Area,Adult,{10},{10},[41973.14024949819;52110.435149528086;15961.257601112127]
169,14,Moving,Mound,Adult,{},{},[-38321.46194821596;70297.33931803703;-4314.369083896279]
169,15,Moving,Around Mound,Adult,{},{},[-11121.384558079764;69976.086541906;972.907001403044]
169,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
169,24,Moving,Sand Area,Adult,{},{},[38442.22791041434;52273.55905984342;17291.57943573594]
169,25,Moving,Sand Area,Adult,{},{},[40564.87394616008;49587.87416398525;41702.71681711078]
170,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[39370.89645129815;52220.82641294226;15984.391589494422]
170,14,Raised Guarding (Vigilant),Mound,Adult,{},{15},[-17898.611514411867;35203.42819277197;-10733.449764756486]
170,15,Raised Guarding (Vigilant),Mound,Adult,{},{14},[-17991.660835042596;38925.035040810704;-12276.112295731902]
170,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
170,25,Moving,Mound,Adult,{},{},[-27927.433603886515;69661.06477023661;-12878.044259401038]
170,26,Moving,Right Sticks Area,Adult,{},{},[16173.75027125515;40689.17727642879;-2208.1979444236495]
170,0,Moving,Right Sticks Area,Adult,{},{},[20100.524455696344;59574.547283530235;3538.134170010686]
171,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[39382.73260554671;52223.45338854194;16133.953369826078]
171,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
171,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-21475.837571144104;44772.28988850117;-14191.371958523989]
171,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
171,24,Moving,Mound,Adult,{},{},[-1441.6744337715209;59723.90620929003;-15381.598871037364]
171,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
171,0,Low sitting/standing (stationary),Right Sticks Area,Adult,{},{},[21861.552357595414;60082.8161682412;-1980.059653636301]
172,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[39388.57726985216;52227.176429986954;16207.976204007864]
172,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
172,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-21475.837571144104;44772.28988850117;-14191.371958523989]
172,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
172,24,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1188.226703590015;58721.420003697276;-15553.575996790081]
172,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
172,0,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[21898.95514621958;59974.03281273693;-1974.0909736191388]
173,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[39403.00491911173;52231.476371869445;16360.864310052246]
173,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
173,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-21475.837571144104;44772.28988850117;-14191.371958523989]
173,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
173,24,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1043.781347870361;58678.34661021829;-15537.576831780374]
173,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
173,0,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[21898.95514621958;59974.03281273693;-1974.0909736191388]
174,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[39408.471859529614;52231.8383192122;16433.34141983837]
174,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
174,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-21160.5616498515;44254.79260929674;-14020.744293456897]
174,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
174,24,Raised Guarding (Vigilant),Mound,Adult,{},{},[-971.1192600801587;58637.57499694824;-15521.588453553617]
174,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
174,0,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[21898.95514621958;59974.03281273693;-1974.0909736191388]
175,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[39500.81211099774;52227.05462913215;16591.258747201413]
175,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
175,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-21160.5616498515;44254.79260929674;-14020.744293456897]
175,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
175,24,Raised Guarding (Vigilant),Mound,Adult,{},{},[-897.4277110081166;58567.9799669981;-15500.799197092652]
175,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
175,0,Moving,Right Sticks Area,Adult,{},{},[19526.97873784229;60879.90909529477;-3127.236829894129]
176,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[39505.61642552912;52226.01259109378;16666.980675511062]
176,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
176,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-21160.5616498515;44254.79260929674;-14020.744293456897]
176,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
176,24,Raised Guarding (Vigilant),Mound,Adult,{},{},[-823.5460451347753;58529.396457374096;-15488.211686111987]
176,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
176,27,Moving,Around Mound,Adult,{},{},[11685.533674284816;62255.813100486994;-6755.597970537841]
177,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[39598.29746949673;52222.860281437635;16750.625112511218]
177,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
177,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-21160.5616498515;44254.79260929674;-14020.744293456897]
177,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
177,24,Raised Guarding (Vigilant),Mound,Adult,{},{},[-823.5460451347753;58529.396457374096;-15488.211686111987]
177,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
177,27,Moving,Around Mound,Adult,{},{0},[11578.893459994346;62226.36705376208;-2236.485389456153]
177,0,Moving,Right Sticks Area,Adult,{},{27},[14649.732028845698;61270.06826493144;-5671.527322540525]
178,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[39610.965478967875;52226.45129549503;16899.97799615003]
178,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
178,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-20962.068153232336;43974.074333786964;-13925.277159780264]
178,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
178,24,Raised Guarding (Vigilant),Mound,Adult,{},{},[-823.5460451347753;58529.396457374096;-15488.211686111987]
178,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
178,27,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{0},[12158.76326417923;61356.18945634365;-1812.2976425923407]
178,0,Low sitting/standing (stationary),Right Sticks Area,Adult,{},{27},[14515.670528888702;61269.92644119263;-6050.736482858658]
179,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[39954.666867010295;52209.801984243095;16936.839259188622]
179,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
179,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-20962.068153232336;43974.074333786964;-13925.277159780264]
179,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
179,24,Raised Guarding (Vigilant),Mound,Adult,{},{},[-823.5460451347753;58529.396457374096;-15488.211686111987]
179,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
179,27,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{0},[12158.76326417923;61356.18945634365;-1812.2976425923407]
179,0,Low sitting/standing (stationary),Right Sticks Area,Adult,{},{27},[14511.815622329712;61263.54817199707;-5972.790600776672]
180,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[40677.610467493534;52213.0631364882;17023.043146952987]
180,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
180,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-20962.068153232336;43974.074333786964;-13925.277159780264]
180,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
180,24,Raised Guarding (Vigilant),Mound,Adult,{},{},[-823.5460451347753;58529.396457374096;-15488.211686111987]
180,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
180,27,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{0},[12158.76326417923;61356.18945634365;-1812.2976425923407]
180,0,Low sitting/standing (stationary),Right Sticks Area,Adult,{},{27},[14509.14826130867;61266.33462190628;-5897.707001745701]
181,10,Groom,Sand Area,Adult,{},{},[40738.95151767507;52195.359771396965;16803.954135920852]
181,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
181,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-20962.068153232336;43974.074333786964;-13925.277159780264]
181,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
181,24,Raised Guarding (Vigilant),Mound,Adult,{},{},[-823.5460451347753;58529.396457374096;-15488.211686111987]
181,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
181,27,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{0},[12158.76326417923;61356.18945634365;-1812.2976425923407]
181,0,Low sitting/standing (stationary),Right Sticks Area,Adult,{},{27},[14507.290506482124;61270.560478925705;-5823.131776213646]
182,10,Groom,Sand Area,Adult,{},{},[41236.04987607896;52164.23467832804;16558.102221548557]
182,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
182,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-20962.068153232336;43974.074333786964;-13925.277159780264]
182,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
182,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
182,27,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{0},[12158.76326417923;61356.18945634365;-1812.2976425923407]
182,0,Low sitting/standing (stationary),Right Sticks Area,Adult,{},{27},[14503.038457155228;61274.77067281306;-5751.63831859082]
183,10,Groom,Sand Area,Adult,{},{},[41863.34250358492;52140.1852350831;16699.39614548534]
183,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
183,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-20962.068153232336;43974.074333786964;-13925.277159780264]
183,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
183,24,Moving,Around Mound,Adult,{0},{0;27},[11155.84084628895;62336.74505826458;-6628.4926906009205]
183,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
183,27,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{0;24},[12158.76326417923;61356.18945634365;-1812.2976425923407]
183,0,Low sitting/standing (stationary),Right Sticks Area,Adult,{24},{27;24},[14501.80339974165;61279.453671731055;-5677.085730146617]
184,10,Groom,Sand Area,Adult,{},{},[42023.713926292956;52125.01685016602;16565.72189512849]
184,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
184,15,Raised Guarding (Vigilant),Mound,Adult,{25},{25},[-20962.068153232336;43974.074333786964;-13925.277159780264]
184,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
184,25,Raised Guarding (Vigilant),Mound,Adult,{15},{15},[-19388.75746319443;42740.38714852929;-13555.373637579381]
184,27,Playfight,Right Sticks Area,Adult,{},{0},[13621.125576972961;60989.92523574829;-426.9553145170212]
184,0,Low sitting/standing (stationary),Right Sticks Area,Adult,{},{27},[14504.383758835495;61300.2587018013;-5603.987421683967]
185,10,Groom,Sand Area,Adult,{},{},[42017.59486823529;52124.345452703536;16490.904849261045]
185,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
185,15,Raised Guarding (Vigilant),Mound,Adult,{},{},[-20962.068153232336;43974.074333786964;-13925.277159780264]
185,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
185,24,Playfight,Right Sticks Area,Adult,{0;27},{0;27},[14869.788944458589;61180.95336483419;-2165.714338483289]
185,25,Moving,Mound,Adult,{},{},[-37618.256038330495;69112.11518386006;-13787.477080566809]
185,27,Playfight,Right Sticks Area,Adult,{24},{0;24},[12009.252827376127;61243.10996174812;-483.5316701326519]
185,0,Low sitting/standing (stationary),Right Sticks Area,Adult,{24},{27;24},[14503.213488325477;61308.19223731756;-5531.1922133639455]
186,10,Groom,Sand Area,Adult,{},{},[42380.197636552155;52108.22184424102;16604.41029180959]
186,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
186,15,Raised Guarding (Vigilant),Mound,Adult,{},{},[-20962.068153232336;43974.074333786964;-13925.277159780264]
186,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
186,24,Playfight,Right Sticks Area,Adult,{0;27},{0;27},[12877.10672507435;61445.168963596225;-2238.900060614571]
186,25,Moving,Around Mound,Adult,{},{},[-44142.13233536482;69833.38275027275;2762.866215135902]
186,27,Playfight,Around Mound,Adult,{24},{0;24},[10413.237170093693;63264.82978287712;-1250.8709015653003]
186,0,Low sitting/standing (stationary),Right Sticks Area,Adult,{24},{27;24},[14500.46269232221;61309.84610828385;-5454.810613004025]
187,10,Groom,Sand Area,Adult,{},{},[42569.90756185353;52098.75386632234;16774.020163426176]
187,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
187,15,Moving,Mound,Adult,{},{},[-33426.41274333;68516.70073843002;-17411.004570394754]
187,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
187,24,Moving,Sand Area,Adult,{},{0},[11133.690319553018;64238.64369252324;683.8925344175659]
187,25,Moving,Sand Area,Adult,{},{},[-34690.50667801127;71143.0590780899;8981.802492381074]
187,27,Moving,Sand Area,Adult,{},{},[6962.773378163576;68807.51278817654;8190.46182667464]
187,0,Low sitting/standing (stationary),Right Sticks Area,Adult,{},{24},[14495.4108091183;61311.48703292012;-5380.019022719935]
188,10,Low sitting/standing (stationary),Sand Area,Adult,{},{},[42923.510178267956;52060.5568459332;16958.903998687863]
188,14,Raised Guarding (Vigilant),Mound,Adult,{},{},[-17898.611514411867;35203.42819277197;-10733.449764756486]
188,15,Moving,Mound,Adult,{},{},[-29596.427839040756;69451.28651571274;-15884.988926231861]
188,20,Low sitting/standing (stationary),Mound,Adult,{},{},[-12875.74560275115;50887.60178511217;-24996.52246230282]
