Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
243,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
244,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
244,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
245,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
245,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
246,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
246,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
247,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
247,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
248,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
248,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
249,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
249,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
250,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
250,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
251,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
251,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
252,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
252,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
253,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
253,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
254,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
254,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
255,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
255,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
256,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
256,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
257,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
257,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
258,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
258,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
259,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
259,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
260,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
260,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
261,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1433.119406213751;50833.73806069791;-14956.835420224816]
261,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
262,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
262,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
263,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
263,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
264,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
264,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
265,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
265,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
266,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
266,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
267,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
267,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
268,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
268,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
269,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
269,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
270,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
270,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
271,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
271,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
272,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
272,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
273,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
273,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
274,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
274,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
275,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
275,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
276,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
276,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
277,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
277,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
278,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
278,13,Moving,Background,Adult,{},{},[3685.8718109112233;58857.72957369685;-14096.241544749588]
278,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
279,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
279,13,Moving,Background,Adult,{},{},[8499.481417413801;58914.108905136585;-12809.283174347132]
279,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
280,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
280,13,Moving,Right Sticks Area,Adult,{},{},[12049.14265716821;56757.928681999445;-12051.353054612875]
280,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
281,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
281,13,Low sitting/standing (stationary),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
281,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
282,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1437.06142636016;50898.70369195938;-14911.180097281933]
282,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
282,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
283,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
283,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
283,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
284,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
284,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
284,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
285,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
285,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
285,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
286,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
286,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
286,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
287,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
287,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
287,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
288,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
288,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
288,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
289,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
289,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
289,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
290,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
290,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
290,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
291,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
291,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
291,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
292,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
292,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
292,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
293,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
293,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
293,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
294,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
294,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
294,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
295,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
295,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
295,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
296,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
296,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
296,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
297,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
297,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
297,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
298,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
298,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
298,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
299,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
299,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
299,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
300,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
300,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
300,0,Raised Guarding (Vigilant),Mound,Adult,{},{},[-18123.537195511162;64804.59841246903;-33585.63715080917]
301,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
301,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
301,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17591.91344525665;64811.39998366684;-33534.336156882346]
302,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
302,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
302,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17505.874326251447;64810.73212339729;-33524.8674948588]
303,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1442.405381110264;51014.95707368851;-14880.273606132716]
303,13,High sitting/standing (Vigilant),Right Sticks Area,Adult,{},{},[13159.606153905392;57244.542350292206;-12207.705892056227]
303,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17505.874326251447;64810.73212339729;-33524.8674948588]
304,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1444.6173316836357;51107.01008027792;-14842.016379237175]
304,13,Moving,Background,Adult,{},{},[9770.550635702908;56591.098108410835;-12198.79785676673]
304,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17505.874326251447;64810.73212339729;-33524.8674948588]
305,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1444.6173316836357;51107.01008027792;-14842.016379237175]
305,14,Moving,Around Mound,Adult,{},{},[7190.672473907471;59825.859802246094;-12081.804458618164]
305,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17505.874326251447;64810.73212339729;-33524.8674948588]
306,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1444.6173316836357;51107.01008027792;-14842.016379237175]
306,14,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[7399.359087429941;59657.93453039229;-12262.953843973577]
306,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17505.874326251447;64810.73212339729;-33524.8674948588]
307,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1444.6173316836357;51107.01008027792;-14842.016379237175]
307,14,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[7399.359087429941;59657.93453039229;-12262.953843973577]
307,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17505.874326251447;64810.73212339729;-33524.8674948588]
308,10,Raised Guarding (Vigilant),Mound,Adult,{},{},[-1444.6173316836357;51107.01008027792;-14842.016379237175]
308,14,High sitting/standing (Vigilant),Around Mound,Adult,{},{},[7399.359087429941;59657.93453039229;-12262.953843973577]
308,0,Low sitting/standing (stationary),Mound,Adult,{},{},[-17505.874326251447;64810.73212339729;-33524.8674948588]
