Time,ID,Behaviour,Zone,Meerkat type,Close_neighbours,Distant_neighbours,Coordinates
272,31,Foraging,Waiting Area,Adult,{},{41;29},[20135.912838086486;49651.28385619074;-15050.022798938677]
272,37,Foraging,Waiting Area,Adult,{},{},[32179.88813598454;53490.018042206764;8743.21983128786]
272,41,Foraging,Waiting Area,Adult,{},{31},[25573.80049724877;49915.33525186777;-15884.092780850828]
272,42,Moving,Waiting Area,Adult,{},{},[12226.270975474268;52472.66424937546;4115.346855775453]
273,29,Foraging,Waiting Area,Adult,{30},{31;30},[14918.527651891112;49192.30776706338;-14579.576655387878]
273,30,Foraging,Waiting Area,Adult,{29},{29},[11476.56721591577;49035.74348767102;-14755.634807843715]
273,33,Foraging,Waiting Area,Adult,{},{37},[20436.86056466028;53711.91427606344;11662.6427316349]
273,31,Foraging,Waiting Area,Adult,{},{41;29},[20884.796623669565;49916.92313711345;-15639.89528528601]
273,37,Foraging,Waiting Area,Adult,{},{33},[26605.083011880517;53719.81032767892;10115.646039567888]
273,41,Foraging,Waiting Area,Adult,{},{31},[25299.174241367728;49821.698779180646;-16017.673975847661]
273,42,Moving,Waiting Area,Adult,{},{},[10911.02055811882;52877.7848572135;9182.33373169601]
274,29,Foraging,Waiting Area,Adult,{30},{31;30},[14798.40541665256;49194.969749584794;-14497.375723794103]
274,30,Foraging,Waiting Area,Adult,{29},{29},[11591.319802723825;48877.41152922064;-15051.635322067887]
274,33,Moving,Waiting Area,Adult,{},{},[16423.66195730865;52438.06443035975;3213.4441821381915]
274,31,Foraging,Waiting Area,Adult,{},{41;29},[20961.126658201218;49909.863246917725;-15519.242731332779]
274,37,Foraging,Waiting Area,Adult,{},{},[25529.25940132141;53700.23879504204;9994.791770488024]
274,41,Foraging,Waiting Area,Adult,{},{31},[25626.100888311863;49921.115336835384;-16235.187404289842]
274,42,Moving,Waiting Area,Adult,{},{},[16942.320942170918;53758.34133411944;18170.403131350875]
275,29,Foraging,Waiting Area,Adult,{30},{31;30},[14117.560132652521;49157.4070417881;-14119.779642552137]
275,30,Foraging,Waiting Area,Adult,{29},{29},[11747.721293091774;48639.5440120697;-15330.66134828329]
275,31,Foraging,Waiting Area,Adult,{},{41;29;35},[21094.5192048382;49664.95962044969;-15882.305380432867]
275,37,Foraging,Waiting Area,Adult,{},{},[24566.931913018227;53824.83459325135;11376.503771882504]
275,41,Foraging,Waiting Area,Adult,{35},{31;35},[25792.106614988297;49992.68423230201;-16483.566784713417]
275,35,Moving,Waiting Area,Adult,{41},{31;41},[27788.07509289682;48960.595350936055;-17231.48197710514]
275,42,Moving,Waiting Area,Adult,{},{},[23111.267075723037;54485.1138429977;24716.60388300009]
276,29,Foraging,Waiting Area,Adult,{30},{31;30},[14945.975997474045;49174.8920391202;-14902.446114982478]
276,30,Foraging,Waiting Area,Adult,{29},{29},[11535.050692558289;48720.738802433014;-15191.376599431038]
276,31,Foraging,Waiting Area,Adult,{},{41;29},[20509.859034230933;49758.93152624741;-15999.283972999081]
276,37,Foraging,Waiting Area,Adult,{},{},[24888.203522980213;53829.98946106434;11491.569721460342]
276,41,Foraging,Waiting Area,Adult,{35},{31;35},[26188.06803035736;49646.39076423645;-16410.479598522186]
276,35,Moving,Waiting Area,Adult,{41},{41},[28679.650793710724;49185.29178578034;-16915.962911054492]
276,42,Moving,Waiting Area,Adult,{},{},[28963.201958589256;55676.560188785195;32923.262180686]
277,29,Foraging,Waiting Area,Adult,{30},{31;30},[14694.597802728415;49165.927923589945;-14793.123798470944]
277,30,Foraging,Waiting Area,Adult,{29},{43;29},[11590.947260276414;48697.88487372175;-15194.57205044292]
277,31,Foraging,Waiting Area,Adult,{},{41;29},[20195.203962743282;49670.667663156986;-16053.847865849733]
277,37,Foraging,Waiting Area,Adult,{},{},[25016.436901330948;53842.14379763603;11764.620002031326]
277,41,Foraging,Waiting Area,Adult,{35},{31;35},[26495.092746019363;49519.78126466274;-16170.622621312737]
277,35,Moving,Waiting Area,Adult,{41},{41},[28908.586165664718;49067.653436653316;-16865.32386473939]
277,42,Moving,Waiting Area,Adult,{},{},[29768.54343688488;55616.59824228287;31536.26808297634]
277,43,Moving,Foraging,Adult,{},{30},[7871.332354382612;43231.040011074394;-16428.587045093067]
278,29,Foraging,Waiting Area,Adult,{},{31;30},[14435.49901765585;49143.83035945892;-14746.901296019554]
278,30,Foraging,Waiting Area,Adult,{},{43;29},[10218.315337942913;49001.43106677383;-14680.075947638601]
278,31,Foraging,Waiting Area,Adult,{},{41;29},[19514.804274160415;49334.761249519885;-15983.076232409105]
278,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[25176.919189810753;53845.00280594826;11824.324740551412]
278,41,Foraging,Waiting Area,Adult,{35},{31;35},[26211.029708448797;49957.74906903505;-16420.361153494567]
278,35,Low sitting/standing (stationary),Waiting Area,Adult,{41},{41},[29157.437814395875;49245.888382315636;-17022.507233884186]
278,42,Moving,Waiting Area,Adult,{},{},[28026.07932448387;55266.768041849136;29563.97677075863]
278,43,Low sitting/standing (stationary),Foraging,Adult,{},{30},[7740.885061763227;43153.20459407568;-16440.117805168033]
279,29,Foraging,Waiting Area,Adult,{},{31;30;43},[14359.858938921243;49142.51446014643;-14861.06498350203]
279,30,Foraging,Waiting Area,Adult,{},{43;29},[10095.12698636204;48936.25608924404;-14513.268039047718]
279,31,Foraging,Waiting Area,Adult,{},{43;41;29},[18927.56704735756;49212.044724822044;-15979.253182023764]
279,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[25176.919189810753;53845.00280594826;11824.324740551412]
279,41,Foraging,Waiting Area,Adult,{35},{31;35},[26576.368720293045;49526.989830851555;-16119.760563269258]
279,35,Low sitting/standing (stationary),Waiting Area,Adult,{41},{41},[29157.437814395875;49245.888382315636;-17022.507233884186]
279,42,Moving,Waiting Area,Adult,{},{},[26978.99175527692;55078.577719420195;28067.18530550599]
279,43,Moving,Foraging,Adult,{},{31;30;29},[14101.822494180873;43966.68190056831;-16730.074786523357]
280,29,Foraging,Waiting Area,Adult,{},{31;30;43},[14512.113625742495;49127.15198586136;-15204.80176467821]
280,30,Foraging,Waiting Area,Adult,{},{29},[9954.351477317512;48775.098873749375;-14323.715613149107]
280,31,Foraging,Waiting Area,Adult,{},{43;41;29},[18679.08659553528;49216.39489835501;-15804.982137735933]
280,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[25029.881195619702;53845.06665749848;11837.692515034229]
280,41,Foraging,Waiting Area,Adult,{35},{31;35},[26251.888918071985;49794.57537007332;-15646.43257625401]
280,35,Foraging,Waiting Area,Adult,{41},{41},[28735.910266518593;49038.826635837555;-16961.42567038536]
280,42,Foraging,Waiting Area,Adult,{},{},[25720.527877926826;54735.64581954479;25404.883279323578]
280,43,Foraging,Foraging,Adult,{},{31;29},[16443.99628174305;43970.60683141649;-17158.70370491594]
281,29,Foraging,Waiting Area,Adult,{},{31;30;43},[14106.405154109001;49080.19424152374;-15254.452884197235]
281,30,Foraging,Waiting Area,Adult,{},{29},[10107.1730049178;48928.87867605686;-14386.930323880166]
281,31,Foraging,Waiting Area,Adult,{},{43;41;29},[18823.904693912715;49237.33033325523;-15770.584931602702]
281,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[24610.622788093984;53855.17420441657;11944.488049723208]
281,41,Foraging,Waiting Area,Adult,{35},{31;35},[25767.00640411675;49746.80480004847;-15013.11908069998]
281,35,Foraging,Waiting Area,Adult,{41},{41},[27874.33629465103;49088.97167348862;-17008.663335323334]
281,43,Foraging,Foraging,Adult,{},{31;29},[16631.906860601157;43986.355016335845;-17137.992246385664]
282,29,Foraging,Waiting Area,Adult,{30},{31;30;43},[13507.66439434886;49004.2254050374;-15266.153184048831]
282,30,Foraging,Waiting Area,Adult,{29},{29},[10309.08925203979;48981.63079535961;-14368.609543606639]
282,31,Foraging,Waiting Area,Adult,{},{43;41;29},[19110.369445323944;49300.21926510334;-15836.469163224101]
282,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[24161.896864160895;53861.010353535414;11916.867565050721]
282,41,Foraging,Waiting Area,Adult,{},{31},[25096.85946528986;49189.35378870368;-14248.89627684839]
282,43,Foraging,Foraging,Adult,{},{31;29},[16631.906860601157;43986.355016335845;-17137.992246385664]
283,29,Foraging,Waiting Area,Adult,{30},{31;30;43},[12847.100015848875;48759.3256585598;-15410.950310319662]
283,30,Foraging,Waiting Area,Adult,{29},{29},[10489.653805612586;49084.49362740666;-14105.7021327978]
283,31,Foraging,Waiting Area,Adult,{},{43;41;29},[19472.930908322334;49364.76526117325;-15850.654791772366]
283,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[23499.577762126923;53809.12164402008;11611.872591137886]
283,41,Foraging,Waiting Area,Adult,{},{31},[24931.267268761992;49642.74607774615;-14907.215028554201]
283,43,Foraging,Foraging,Adult,{},{31;29},[16631.906860601157;43986.355016335845;-17137.992246385664]
284,29,Foraging,Waiting Area,Adult,{30},{31;30;43},[13105.615341804922;48789.86730965972;-15463.494315370917]
284,30,Foraging,Waiting Area,Adult,{29},{29},[10494.500862896442;49054.20769262314;-13972.253529816866]
284,31,Foraging,Waiting Area,Adult,{},{43;41;29},[19798.678247671574;49515.19097430259;-15945.945478651673]
284,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[23299.032339334488;53792.731806755066;11342.430731773376]
284,41,Foraging,Waiting Area,Adult,{},{31},[24786.48572921753;49509.526988983154;-15917.586640357971]
284,43,Foraging,Foraging,Adult,{},{31;29},[16631.906860601157;43986.355016335845;-17137.992246385664]
285,29,Foraging,Waiting Area,Adult,{},{31;30},[13983.740681611001;49083.93533410132;-15234.799544543028]
285,30,Foraging,Waiting Area,Adult,{},{29},[8562.143246546388;47943.67106580734;-14642.063649877906]
285,31,Foraging,Waiting Area,Adult,{},{41;29},[20037.29941866547;49598.90750929713;-15942.599605128169]
285,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[23402.92532531917;53783.68810173869;11121.698307082057]
285,41,Foraging,Waiting Area,Adult,{},{31},[24259.07853627205;49250.511906147;-16426.292253255844]
286,29,Foraging,Waiting Area,Adult,{},{31;30},[14223.842711346224;49083.34947256744;-15403.804554687813]
286,30,Low sitting/standing (stationary),Waiting Area,Adult,{},{29},[8915.622169733047;48124.50261974335;-14556.137853622437]
286,31,Foraging,Waiting Area,Adult,{},{41;29},[20062.400958955288;49637.35306325555;-15825.314968943596]
286,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[23301.569977648556;53767.19565759599;10986.714661564678]
286,41,Foraging,Waiting Area,Adult,{},{31},[24107.914877042174;49234.83138951659;-16461.244705319405]
287,29,Foraging,Waiting Area,Adult,{},{31;30},[13902.937476744875;49135.704640716314;-14915.234135415405]
287,30,Low sitting/standing (stationary),Waiting Area,Adult,{},{29},[8956.064306125045;48189.27048429847;-14330.339113876224]
287,31,Foraging,Waiting Area,Adult,{41},{41;29},[20268.31632340327;49798.59214554727;-15834.40549825877]
287,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[23085.27604766935;53769.109601825476;11006.598000850528]
287,41,Foraging,Waiting Area,Adult,{31},{31},[24107.914877042174;49234.83138951659;-16461.244705319405]
288,29,Foraging,Waiting Area,Adult,{},{31;30;43},[13637.772518612444;49152.72476749122;-14425.901906110346]
288,30,Low sitting/standing (stationary),Waiting Area,Adult,{},{29},[8989.228849019855;48267.47352337837;-14169.706030331552]
288,31,Foraging,Waiting Area,Adult,{41},{43;41;29},[20413.998664081097;49811.66526043415;-15797.074289411306]
288,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[22884.970353722572;53774.144758582115;11096.088555902243]
288,41,Foraging,Waiting Area,Adult,{31},{31},[24015.388921141624;49199.78243970871;-16500.959055900574]
288,43,Foraging,Foraging,Adult,{},{31;29},[16679.61625539139;43954.73332974315;-17137.681599576026]
289,29,Foraging,Waiting Area,Adult,{},{31;30;41;43},[16704.946937978268;49116.94472545385;-15309.371696352959]
289,30,Low sitting/standing (stationary),Waiting Area,Adult,{},{29},[9240.669609474018;48319.958659633994;-14221.837236082181]
289,31,Foraging,Waiting Area,Adult,{41},{43;41;29},[20658.00511240959;49765.28173160553;-15896.803837060928]
289,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[22664.132910311222;53761.08559457958;11115.33826874569]
289,41,Foraging,Waiting Area,Adult,{31},{31;29;35},[23961.304669953883;49021.49467998743;-16979.12636402622]
289,35,Foraging,Waiting Area,Adult,{},{41},[30083.013928301632;49641.86302827299;-15791.685479279608]
289,43,Foraging,Foraging,Adult,{},{31;29},[16731.688350245357;43934.62906546891;-17139.74466058612]
290,29,Foraging,Waiting Area,Adult,{31},{31;43},[17415.723587024957;49105.77497538179;-15363.159744821489]
290,30,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[9073.503405597061;48208.81648260355;-14415.241491463035]
290,31,Foraging,Waiting Area,Adult,{29},{43;41;29},[21032.184580385685;49864.34403312206;-16054.821102172136]
290,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[22461.902405261993;53759.577904343605;11203.126105844975]
290,41,Foraging,Waiting Area,Adult,{},{31},[26040.89607720077;49311.05790103227;-16911.535902608186]
290,35,Foraging,Waiting Area,Adult,{},{},[31224.501885160804;50228.78571334481;-8556.705367811024]
290,43,Foraging,Foraging,Adult,{},{31;29},[16788.315760865808;43930.18004320562;-17150.434759765863]
291,29,Foraging,Waiting Area,Adult,{31},{31;43},[17610.01371885836;49104.64382562041;-15397.337219417095]
291,30,Moving,Waiting Area,Adult,{},{},[10668.702512599528;49418.02179440856;-10993.365775175393]
291,31,Foraging,Waiting Area,Adult,{29},{43;41;29},[21438.37256616354;49522.20143806934;-15909.480984896421]
291,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[22256.41016769968;53750.19815518707;11287.9880505763]
291,41,Foraging,Waiting Area,Adult,{},{31;35},[26527.663036115468;49244.22573898733;-16652.358871921897]
291,35,Foraging,Waiting Area,Adult,{},{41},[30093.27503348142;50054.4020961225;-9621.501812189817]
291,42,Foraging,Waiting Area,Adult,{},{},[56411.735512673855;50204.775955080986;4055.600739851594]
291,43,Foraging,Foraging,Adult,{},{31;29},[16788.315760865808;43930.18004320562;-17150.434759765863]
292,29,Foraging,Waiting Area,Adult,{},{31;30;43},[17746.48585345596;49123.70216548443;-15424.75159136206]
292,30,Moving,Waiting Area,Adult,{},{29},[11167.334402427077;49053.40632432699;-12999.135610498488]
292,31,Foraging,Waiting Area,Adult,{},{43;41;29},[21756.59461426735;49305.57849316299;-15845.984669376165]
292,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[22287.37947045639;53766.89825206995;11429.57302682288]
292,41,Foraging,Waiting Area,Adult,{},{31;35},[26747.924178421497;49255.82434272766;-16696.130331218243]
292,35,Foraging,Waiting Area,Adult,{},{41},[28898.309834156185;50041.42049471289;-10290.304875671864]
292,42,Foraging,Waiting Area,Adult,{},{},[57372.58164360747;50306.50327131152;4460.018981373869]
292,43,Foraging,Foraging,Adult,{},{31;29},[16846.861313395202;43926.258295215666;-17161.114401616156]
293,29,Foraging,Waiting Area,Adult,{},{31;30;43},[17746.48585345596;49123.70216548443;-15424.75159136206]
293,30,Foraging,Waiting Area,Adult,{},{29},[11167.334402427077;49053.40632432699;-12999.135610498488]
293,31,Foraging,Waiting Area,Adult,{},{43;41;29},[22041.680777087808;49176.027378216386;-15803.592776849866]
293,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[22457.15466410294;53779.06390494853;11557.603772051632]
293,41,Foraging,Waiting Area,Adult,{},{31},[27039.59530382231;49130.006993062794;-16721.955219652504]
293,42,Foraging,Waiting Area,Adult,{},{},[60014.559543699026;51922.30282911658;7003.134431329556]
293,43,Foraging,Foraging,Adult,{},{31;29},[16908.735124267638;43923.51023584604;-17111.492887593806]
294,29,Foraging,Waiting Area,Adult,{},{31;30;43},[17678.767528850585;49116.99186756462;-15411.927632674575]
294,30,Foraging,Waiting Area,Adult,{},{29},[11056.173808395863;49014.34475970268;-12784.502561688423]
294,31,Foraging,Waiting Area,Adult,{},{43;41;29},[21839.496513038874;49309.51621443033;-15667.124794825912]
294,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[22633.060045104474;53795.74441438913;11686.252697588876]
294,41,Foraging,Waiting Area,Adult,{},{31},[27316.090985182673;49102.16081780195;-16702.23774788156]
294,42,Foraging,Waiting Area,Adult,{},{},[56971.90415598452;52246.144385293126;7633.524992328137]
294,43,Foraging,Foraging,Adult,{},{31;29},[17024.22515799664;43900.165447529405;-17063.585581030697]
295,29,Foraging,Waiting Area,Adult,{},{31;30;43},[17471.210445418954;49097.87648956478;-15436.218148970976]
295,30,Foraging,Waiting Area,Adult,{},{29},[11919.398476839066;49104.113369345665;-13126.72132536769]
295,31,Foraging,Waiting Area,Adult,{},{43;41;29},[21502.313799858093;49592.365141391754;-15540.69071495533]
295,37,Low sitting/standing (stationary),Waiting Area,Adult,{},{},[22817.714088654146;53806.67622336;11881.6177081801]
295,41,Foraging,Waiting Area,Adult,{},{31},[27435.71686771512;49057.43975698948;-16713.28641358018]
295,42,Foraging,Waiting Area,Adult,{},{},[49529.295913115144;51780.27963050455;7418.261200986803]
295,43,Foraging,Foraging,Adult,{},{31;29},[17059.288149368018;43973.449803132564;-16974.88985816948]
